70,-0.123356,-0.137495,-0.041241,0.609976,0.216324,0.457033,0.282344,0.000000,0.000000,0.026385,0.035486,0.055567,-0.128047,0.004444,0.405417,0.339106,0.501584,0.462598,0.000000,0.000000,0.000000,0.188982
20,-0.162960,0.046060,-0.057047,0.425425,0.555593,0.493667,0.126166,0.184608,0.000000,0.000000,0.000000,0.098698,0.018359,-0.058512,0.431516,0.461913,0.533934,0.118889,0.000000,0.000000,0.000000,0.322690
63,-0.117507,-0.137450,-0.040080,0.614151,0.221574,0.459377,0.126836,0.000000,0.000000,0.036072,0.058736,0.052441,-0.127913,0.002703,0.413694,0.342598,0.500327,0.494596,0.000000,0.000000,0.000000,0.205422
43,-0.086966,-0.132226,-0.079282,0.614872,0.205240,0.430262,0.208612,0.000000,0.000000,0.000000,0.035486,0.038644,-0.153007,-0.041590,0.368978,0.308124,0.552330,0.542594,0.000000,0.000000,0.000000,0.013627
85,-0.130053,-0.138968,-0.041598,0.628666,0.232218,0.458766,0.459971,0.000000,0.000000,0.000000,0.071211,0.036590,-0.131887,0.003953,0.394870,0.366231,0.502072,0.556938,0.000000,0.003779,0.000000,0.220765
21,-0.106166,0.147594,0.171248,0.678924,0.758919,0.504953,1.000000,1.000000,0.856015,1.000000,1.000000,0.017837,0.122438,0.153619,0.265239,0.688092,0.554015,1.000000,0.660784,1.000000,1.000000,1.000000
79,-0.135903,-0.140129,-0.047625,0.631510,0.211368,0.427772,0.293068,0.000000,0.000000,0.036557,0.037187,0.011854,-0.136308,-0.001539,0.427989,0.368868,0.522532,0.438875,0.000000,0.000000,0.000000,0.185146
17,-0.164746,0.023155,-0.062271,0.426133,0.556911,0.493851,0.141583,0.188419,0.000000,0.000000,0.000000,0.097939,0.003625,-0.060655,0.433531,0.466259,0.534739,0.118889,0.000000,0.000000,0.000000,0.325430
12,-0.146127,0.093970,0.010062,0.771371,0.545631,0.506858,0.007360,0.017720,0.000000,0.021056,0.011669,-0.009622,-0.004635,-0.067085,0.318757,0.517603,0.550523,0.676105,0.223529,0.973661,0.116863,0.381325
86,-0.109470,-0.120707,-0.056243,0.492236,0.403659,0.519639,0.551801,0.000000,0.000000,0.000000,0.030382,-0.107003,0.142441,0.052621,0.066735,0.780892,0.660317,1.000000,0.350980,1.000000,0.761961,1.000000
11,-0.164389,0.036282,-0.045482,0.409445,0.543361,0.487490,0.215985,0.201373,0.000000,0.000000,0.000000,0.106065,0.053186,-0.064004,0.429942,0.472460,0.536534,0.106752,0.000000,0.000000,0.000000,0.346802
81,-0.137108,-0.138343,-0.047268,0.631632,0.209513,0.426966,0.289047,0.000000,0.000000,0.031229,0.038321,0.007702,-0.135727,-0.001852,0.422874,0.363863,0.522874,0.426737,0.000000,0.000000,0.000000,0.199942
82,-0.108622,-0.120081,-0.053519,0.490551,0.401022,0.520176,0.562526,0.000000,0.000000,0.000000,0.030382,0.016855,0.002732,-0.128032,0.161843,0.546486,0.578515,0.951242,0.000000,1.000000,0.780784,1.000000
42,-0.109738,-0.131869,-0.053028,0.611551,0.244670,0.443690,0.382217,0.013910,0.000000,0.015728,0.021876,0.029357,-0.113313,-0.009219,0.437803,0.370748,0.494034,0.396945,0.000000,0.000000,0.000000,0.249260
64,-0.135010,-0.101820,-0.046777,0.566567,0.257732,0.477444,0.358087,0.000000,0.000000,0.006793,0.112607,0.049717,-0.059689,-0.011630,0.410324,0.476440,0.519639,0.634728,0.000000,0.000000,0.000000,0.156103
39,-0.094423,0.036327,-0.175101,0.643217,0.285882,0.438173,0.026293,0.775957,0.151269,0.504473,1.000000,-0.071551,-0.022986,-0.119861,0.155983,0.494507,0.642787,0.912302,0.000000,1.000000,0.518431,1.000000
92,-0.104558,-0.132137,-0.061645,0.581228,0.206339,0.487405,0.490134,0.000000,0.000000,0.005824,0.028681,0.053781,-0.131352,-0.001807,0.404831,0.337202,0.509592,0.470873,0.000000,0.000000,0.000000,0.332006
29,-0.127553,-0.006626,-0.052090,0.438755,0.529859,0.485318,0.000000,0.000000,0.000000,0.000000,0.022443,0.056326,0.024610,-0.050922,0.442454,0.493408,0.531370,0.079718,0.000000,0.000000,0.000000,0.208709
42,-0.144297,0.009626,-0.052671,0.432420,0.534449,0.490921,0.004843,0.077922,0.000000,0.000000,0.013370,0.079722,-0.026603,-0.059762,0.429624,0.458812,0.517466,0.079718,0.000000,0.000000,0.000000,0.237205
72,-0.149074,0.036639,-0.019094,0.469164,0.519678,0.520933,0.047742,0.300440,0.000000,0.016697,0.041723,0.087759,0.008045,-0.016363,0.419724,0.488305,0.516526,0.101235,0.000000,0.000000,0.000000,0.270632
49,-0.168765,0.068876,-0.083569,0.847838,0.494214,0.495508,1.000000,0.000000,0.026461,0.726322,0.929191,0.062934,0.030683,-0.049448,0.145839,0.555470,0.549010,1.000000,0.000000,1.000000,0.977255,1.000000
25,-0.161755,-0.150086,-0.052626,0.657292,0.211881,0.424244,0.301782,0.000000,0.000000,0.015728,0.018473,0.046547,-0.142157,-0.011183,0.394784,0.384469,0.538170,0.424530,0.000000,0.000000,0.000000,0.046506
68,-0.132465,-0.133878,-0.048697,0.617765,0.215128,0.433717,0.163032,0.000000,0.000000,0.000000,0.068376,0.045654,-0.123136,0.001497,0.395138,0.396603,0.518381,0.436668,0.000000,0.000000,0.000000,0.121580
55,-0.146172,-0.131155,-0.022532,0.643266,0.186270,0.443715,0.215315,0.000000,0.000000,0.051088,0.070077,-0.184739,0.203299,0.086153,0.208097,0.619169,0.787799,0.190610,0.000000,0.605363,0.000000,0.330910
41,-0.146127,0.008867,-0.058163,0.434849,0.532936,0.486721,0.000082,0.074873,0.000000,0.000000,0.011669,0.080213,-0.020620,-0.062129,0.431516,0.465307,0.518796,0.080270,0.000000,0.000000,0.000000,0.237753
2,-0.108666,-0.117715,-0.053832,0.487243,0.398752,0.521384,0.553142,0.000000,0.000000,0.000650,0.035486,0.038376,-0.148497,-0.006986,0.405588,0.340938,0.502011,0.396945,0.000000,0.000000,0.000000,0.199942
2,-0.120766,0.002348,-0.035927,0.457445,0.474584,0.532127,0.803160,0.009337,0.000000,0.000650,0.009400,0.094948,-0.008073,-0.127853,0.440245,0.460106,0.527256,1.000000,0.000000,0.000000,0.000000,0.164323
93,-0.125544,-0.133968,-0.041374,0.642387,0.230192,0.441945,0.283014,0.000000,0.000000,0.001134,0.071778,0.058246,-0.115054,-0.019354,0.412095,0.369869,0.504562,0.521078,0.000000,0.000000,0.000000,0.259124
81,-0.152780,-0.139549,-0.048072,0.662566,0.213541,0.433583,0.233413,0.000000,0.000000,0.000000,0.000000,0.002165,-0.144434,-0.030517,0.377352,0.344526,0.627589,0.378188,0.000000,0.000000,0.000000,0.150623
36,-0.109872,-0.129011,-0.056243,0.614566,0.248454,0.442299,0.370822,0.024578,0.000000,0.005556,0.019041,0.039001,-0.100588,-0.014621,0.440464,0.337617,0.504932,0.353361,0.000000,0.000000,0.000000,0.280495
65,-0.109738,-0.116331,-0.057136,0.495947,0.408713,0.520676,0.547109,0.032199,0.000000,0.000000,0.033784,0.066997,-0.150417,-0.007969,0.398276,0.342207,0.521067,0.433358,0.000000,0.000000,0.000000,0.173638
65,-0.185598,0.040613,-0.026685,0.470800,0.520386,0.519614,0.026293,0.338542,0.000000,0.026385,0.032650,0.092358,0.047069,-0.001316,0.409336,0.529078,0.535667,0.148129,0.000000,0.000000,0.000000,0.278304
23,-0.167604,0.046060,-0.050304,0.426658,0.551417,0.495621,0.111420,0.179274,0.000000,0.000000,0.000000,0.101824,0.010322,-0.048287,0.430564,0.452391,0.531651,0.117234,0.000000,0.000000,0.000000,0.320498
19,-0.159433,-0.150175,-0.050304,0.663958,0.209684,0.424537,0.293068,0.000000,0.000000,0.015728,0.019041,-0.074722,-0.028523,0.157057,0.178457,0.566604,0.710489,0.276123,0.000000,0.017579,0.000000,0.000000
60,-0.026466,0.287482,-0.105090,0.646049,0.743391,0.299008,1.000000,0.448277,0.000000,0.349470,0.247570,-0.065568,0.293715,-0.032705,0.378915,0.731477,0.671902,0.972919,0.000000,0.053136,0.000000,0.044314
50,-0.146574,-0.131378,-0.020746,0.646171,0.184048,0.432228,0.201909,0.000000,0.000000,0.034619,0.070077,0.102940,-0.066431,-0.052261,0.322541,0.431858,0.537059,0.305363,0.000000,0.683939,0.000000,0.614766
9,-0.153718,0.087228,-0.001592,0.554750,0.645610,0.505353,0.093992,0.172415,0.000000,0.001784,0.020175,-0.013016,0.014207,-0.059986,0.373031,0.478222,0.589941,0.265089,0.000000,0.373147,0.000000,0.274468
91,-0.119025,-0.008278,-0.036061,0.456749,0.456859,0.537388,0.712001,0.008575,0.000000,0.001083,0.008266,-0.032260,0.240046,0.141385,0.238347,0.734993,0.765728,1.000000,0.000000,0.058843,0.783137,1.000000
10,-0.119739,-0.142049,-0.053966,0.618070,0.206681,0.464943,0.313177,0.000000,0.000000,0.000000,0.046260,0.090974,0.095871,-0.070880,0.295270,0.479711,0.567113,0.491286,0.000000,0.184828,0.000000,0.344062
56,-0.107639,-0.125663,-0.043830,0.616495,0.270525,0.443019,0.286366,0.049726,0.000000,0.011369,0.024711,0.033822,-0.133495,-0.006629,0.419968,0.339302,0.490970,0.362188,0.000000,0.000000,0.000000,0.320498
71,-0.136930,-0.126154,-0.046286,0.627567,0.214689,0.424635,0.181800,0.096211,0.000000,0.000433,0.086522,0.043913,-0.128181,-0.000959,0.393307,0.400436,0.518918,0.450460,0.000000,0.000000,0.000000,0.116648
27,-0.044147,-0.022924,-0.044902,0.817185,0.650444,0.331101,0.041039,0.000000,0.000000,0.051573,0.002028,-0.065836,0.186689,0.059587,0.312653,0.727961,0.617103,1.000000,0.843137,1.000000,0.447451,0.951777
53,-0.153048,-0.140978,-0.048384,0.627738,0.292230,0.441017,0.321221,0.000000,0.000000,0.000000,0.105802,0.049717,-0.106526,0.057488,0.410446,0.392428,0.520066,0.341224,0.000000,0.000000,0.000000,0.226245
54,-0.099334,0.084995,-0.054502,0.676885,0.278729,0.396582,0.000000,0.960373,0.424259,1.000000,0.680813,-0.065881,0.012644,-0.009085,0.193484,0.490503,0.671133,0.995517,0.000000,1.000000,0.831372,0.998904
10,-0.157781,0.031728,-0.050215,0.404172,0.550685,0.486196,0.286366,0.176226,0.000000,0.000000,0.000000,0.070078,0.074038,-0.070121,0.433360,0.492041,0.539134,0.093511,0.000000,0.000000,0.000000,0.341870
62,-0.160862,0.041908,-0.019898,0.442650,0.521021,0.506601,0.183811,0.146506,0.000000,0.000000,0.007699,0.101422,0.026039,-0.016497,0.427586,0.460155,0.504160,0.107855,0.000000,0.000000,0.000000,0.213641
34,-0.111167,0.009090,-0.047670,0.601749,0.285369,0.444435,0.091981,0.551153,0.148182,0.450222,0.793093,0.013462,-0.072637,0.008909,0.241057,0.463060,0.586792,0.923657,0.000000,0.953030,0.248627,0.665181
51,-0.028475,0.061777,0.066812,0.808884,0.733137,0.294235,1.000000,1.000000,0.803534,0.723416,1.000000,-0.001049,0.074484,0.151565,0.270745,0.648686,0.577013,1.000000,1.000000,1.000000,0.643137,0.917802
73,-0.150012,0.039676,-0.016906,0.469884,0.516358,0.522251,0.047742,0.313394,0.000000,0.011853,0.036053,0.087982,0.008760,-0.014398,0.419834,0.487988,0.516037,0.122199,0.000000,0.000000,0.000000,0.259124
73,-0.135277,-0.137048,-0.048384,0.634513,0.208927,0.427320,0.282344,0.001545,0.000000,0.027838,0.036053,0.011676,-0.134164,-0.003638,0.427012,0.365816,0.519089,0.431703,0.000000,0.000000,0.000000,0.178022
73,-0.092369,-0.132896,-0.094285,0.600247,0.214762,0.441224,0.293739,0.000000,0.000000,0.000000,0.034351,0.035965,-0.152516,-0.031901,0.366988,0.342964,0.563207,0.443288,0.000000,0.003179,0.000000,0.091441
64,-0.202922,0.027263,0.004481,0.472472,0.522999,0.533152,0.033666,0.329397,0.000000,0.023963,0.030382,0.154778,0.192092,0.001899,0.292450,0.587844,0.598083,0.486321,0.000000,0.167708,0.000000,0.233369
83,-0.155013,-0.140129,-0.036150,0.644072,0.205313,0.425111,0.205931,0.000000,0.000000,0.010884,0.041723,-0.017257,0.385782,0.223451,0.696747,0.679766,0.769475,1.000000,0.000000,0.244967,0.457647,1.000000
34,-0.158674,-0.147139,-0.047715,0.659307,0.207535,0.427711,0.301782,0.000000,0.000000,0.021541,0.016772,0.045252,-0.143943,-0.009576,0.394992,0.383859,0.534080,0.449909,0.000000,0.000000,0.000000,0.046506
45,-0.094825,0.016636,-0.015388,0.454369,0.490014,0.519748,0.541076,0.234903,0.000000,0.019603,0.036053,0.123077,0.001124,-0.010424,0.408042,0.460131,0.513120,0.262331,0.000000,0.000000,0.000000,0.258028
35,-0.139564,0.013511,-0.057404,0.441014,0.526856,0.486441,0.016238,0.026864,0.000000,0.014759,0.023577,0.067890,-0.010976,-0.056994,0.426292,0.466283,0.528770,0.083029,0.000000,0.000000,0.000000,0.258028
82,-0.150860,-0.138522,-0.045973,0.661663,0.209952,0.434693,0.235423,0.000000,0.000000,0.000000,0.000000,0.003907,-0.145327,-0.031231,0.379427,0.343110,0.628114,0.361637,0.000000,0.000000,0.000000,0.155555
22,-0.104246,-0.132316,-0.053742,0.569131,0.228141,0.487490,0.222018,0.000000,0.000000,0.023478,0.000000,-0.027080,0.067787,-0.214072,0.059301,0.625565,0.596496,1.000000,0.500784,1.000000,0.888627,1.000000
84,-0.157156,-0.137763,-0.035570,0.645476,0.214396,0.427540,0.201909,0.000000,0.000000,0.012337,0.041723,0.044851,0.315593,0.005605,0.439317,0.698468,0.596020,0.416255,0.000000,0.007558,0.000000,0.222409
26,-0.100361,-0.137629,-0.110805,0.595096,0.212369,0.444728,0.218666,0.000000,0.000000,0.000000,0.028681,0.032795,-0.145238,-0.003236,0.370711,0.306000,0.547642,0.432254,0.000000,0.000000,0.000000,0.108428
36,-0.106925,-0.144371,-0.077005,0.605728,0.216056,0.443995,0.188503,0.000000,0.000000,0.000000,0.036053,0.015203,0.190306,0.086108,0.196146,0.795077,0.708377,0.143164,0.000000,0.000000,0.000000,0.000000
31,-0.110765,-0.129458,-0.055082,0.613712,0.243376,0.441212,0.326583,0.000515,0.000000,0.001732,0.013937,0.014489,0.169544,0.047933,0.205777,0.727815,0.603992,1.000000,0.000000,0.057526,0.712941,0.725459
42,-0.110140,0.024539,-0.024274,0.460546,0.495166,0.518723,0.594700,0.180798,0.000000,0.000000,0.000000,0.131427,0.003446,-0.026409,0.414805,0.488086,0.513120,0.270606,0.000000,0.000000,0.000000,0.254740
70,-0.158942,-0.147050,-0.048384,0.660491,0.206607,0.427125,0.222018,0.000000,0.000000,0.000000,0.000000,0.224923,-0.153944,0.048826,0.305756,0.346675,0.464174,0.226470,0.000000,0.000000,0.000000,0.076097
81,-0.156709,-0.142005,-0.054189,0.645647,0.205948,0.424903,0.228721,0.000000,0.000000,0.007009,0.042290,-0.008506,0.390426,0.225193,0.701178,0.683453,0.773028,1.000000,0.000000,0.237943,0.454510,0.959449
21,-0.154075,0.025254,-0.045973,0.441673,0.546022,0.500876,0.000000,0.000172,0.000000,0.017181,0.033784,0.107003,0.016529,-0.039849,0.418235,0.497290,0.512754,0.049927,0.000000,0.000000,0.000000,0.181858
91,-0.089958,-0.129949,-0.034677,0.532765,0.213150,0.507102,0.295750,0.000000,0.000000,0.000000,0.015071,0.030295,-0.119117,-0.007835,0.417527,0.353389,0.542357,0.435013,0.000000,0.000000,0.000000,0.276112
30,-0.110899,0.026727,-0.045527,0.787704,0.550954,0.392749,0.121474,0.067253,0.000000,0.040916,0.004864,-0.134686,-0.069333,-0.009219,0.317988,0.522852,0.646095,0.411290,0.000000,0.826605,0.000000,0.156103
29,-0.122329,0.031326,-0.042357,0.791549,0.556545,0.393762,0.152307,0.061919,0.000000,0.045760,0.011102,-0.131338,-0.052857,-0.009442,0.316645,0.544435,0.645473,0.431151,0.000000,0.897280,0.000000,0.186242
86,-0.153584,-0.137272,-0.047536,0.660576,0.207950,0.433815,0.235423,0.000000,0.000000,0.000000,0.000203,0.002344,-0.145684,-0.032526,0.377181,0.336567,0.627296,0.376533,0.000000,0.000000,0.000000,0.162131
63,-0.159880,0.034809,-0.056020,0.449925,0.535499,0.501840,0.000000,0.071825,0.000000,0.021541,0.030382,0.095483,0.024342,-0.046100,0.403342,0.448924,0.533335,0.000000,0.000000,0.000000,0.000000,0.045410
13,-0.122017,-0.141603,-0.055930,0.619181,0.209293,0.462917,0.312507,0.000000,0.000000,0.000000,0.046260,0.040832,-0.125234,-0.009933,0.412253,0.345576,0.502988,0.481355,0.000000,0.000000,0.000000,0.249808
83,-0.064374,0.150050,-0.047447,0.598477,0.683087,0.364928,0.000000,0.096973,0.000000,0.046729,0.013937,-0.151966,0.156059,-0.008013,0.471276,0.570608,0.613648,0.600522,0.000000,0.418361,0.000000,0.304607
19,-0.154075,0.093746,0.044844,0.546608,0.688873,0.512607,0.864916,0.959611,0.580379,0.836277,0.835624,0.050968,0.048051,0.045031,0.347884,0.574978,0.580236,0.453770,0.292157,0.999561,0.470980,0.927666
82,-0.135322,-0.138834,-0.047224,0.631523,0.210538,0.427882,0.289047,0.000000,0.000000,0.031229,0.038888,0.009220,-0.136040,-0.002298,0.428892,0.364010,0.517393,0.422875,0.000000,0.000000,0.000000,0.197202
13,-0.096566,-0.139102,-0.046063,0.596341,0.235002,0.456362,0.187162,0.000000,0.000000,0.000000,0.000000,0.026544,-0.138049,-0.018193,0.434751,0.342256,0.503268,0.361637,0.000000,0.000000,0.000000,0.243233
91,-0.103531,-0.128386,-0.102679,0.591458,0.223576,0.442409,0.307815,0.000000,0.000000,0.000000,0.006565,0.033063,-0.134522,-0.022658,0.393576,0.284735,0.537449,0.379291,0.000000,0.000000,0.000000,0.042122
61,-0.083305,-0.112848,-0.055573,0.496179,0.404367,0.519919,0.543757,0.036009,0.000000,0.000000,0.032083,0.065256,-0.143318,-0.004129,0.393735,0.334858,0.527891,0.379843,0.000000,0.000000,0.000000,0.174186
71,-0.150101,0.019360,-0.031819,0.466820,0.522169,0.518870,0.034336,0.352259,0.000000,0.021541,0.036053,0.085750,0.003446,0.005203,0.419712,0.498120,0.520420,0.092959,0.000000,0.000000,0.000000,0.271180
29,-0.133581,-0.004528,-0.050081,0.439573,0.537623,0.491494,0.000575,0.000172,0.000000,0.000000,0.019608,0.036635,0.002643,-0.045832,0.438865,0.496948,0.537669,0.074753,0.000000,0.000000,0.000000,0.204326
45,-0.109604,-0.149729,-0.049545,0.615299,0.209268,0.424488,0.000000,0.161747,0.000000,0.044791,0.036053,0.056906,-0.124386,-0.002343,0.402377,0.395846,0.524851,0.438875,0.000000,0.000000,0.000000,0.141855
66,-0.159656,0.041953,-0.055618,0.457860,0.529273,0.503220,0.000000,0.077922,0.000000,0.013791,0.029815,0.094055,0.023628,-0.043331,0.402133,0.445726,0.532847,0.000000,0.000000,0.000000,0.000000,0.052534
70,-0.099513,0.034139,-0.003378,0.666387,0.499316,0.405152,0.770986,0.016175,0.000000,0.131012,0.224320,0.045565,0.017466,0.041682,0.322980,0.601761,0.584631,0.859821,0.045882,0.826606,0.024314,0.309539
2,-0.107103,-0.127940,-0.098750,0.603238,0.231925,0.433839,0.297761,0.000000,0.000000,0.000000,0.002028,0.041189,-0.136754,-0.026989,0.392782,0.304877,0.548875,0.352809,0.000000,0.000000,0.000000,0.062397
24,-0.143493,-0.001224,0.012920,0.459911,0.473998,0.526743,0.000000,0.190705,0.000000,0.036072,0.006565,0.098386,0.019565,-0.042438,0.426621,0.461229,0.519016,0.112820,0.000000,0.000000,0.000000,0.299675
93,-0.155772,-0.137763,-0.062896,0.646757,0.213370,0.424146,0.222018,0.000000,0.000000,0.031229,0.036053,0.058424,-0.125101,-0.009755,0.407382,0.392477,0.521628,0.389222,0.000000,0.000000,0.000000,0.279947
68,-0.093351,0.086826,0.004213,0.719697,0.592435,0.359435,1.000000,1.000000,0.935839,0.943327,1.000000,0.052441,0.044435,0.084814,0.253874,0.647172,0.579540,1.000000,0.631372,1.000000,0.514902,0.900266
75,-0.091030,-0.129726,-0.096026,0.593265,0.216105,0.448561,0.322561,0.000000,0.000000,0.000000,0.038321,0.034715,-0.152516,-0.031633,0.360286,0.341841,0.568114,0.444392,0.000000,0.000000,0.000000,0.085413
62,-0.202163,0.032085,0.001221,0.475597,0.514722,0.531602,0.053775,0.370548,0.000000,0.021541,0.041723,0.124908,0.333408,0.155584,0.329609,0.707794,0.753594,1.000000,0.000000,1.000000,0.840392,1.000000
54,-0.139921,0.037309,-0.041062,0.447325,0.554982,0.487039,0.000000,0.084018,0.000000,0.043823,0.047394,0.077311,0.019118,-0.048421,0.415952,0.465355,0.535862,0.000000,0.000000,0.000000,0.000000,0.074453
18,-0.149833,0.037041,-0.045036,0.444493,0.521729,0.497781,0.000000,0.000000,0.000000,0.012337,0.030382,0.106289,0.019342,-0.035384,0.424290,0.495654,0.516086,0.060961,0.000000,0.000000,0.000000,0.126512
24,-0.164568,-0.147675,-0.052403,0.661980,0.206021,0.425477,0.296420,0.000000,0.000000,0.009916,0.019041,0.053111,-0.137558,-0.009844,0.407968,0.367989,0.534812,0.411290,0.000000,0.000000,0.000000,0.055822
68,-0.069285,0.152014,0.050827,0.567177,0.663164,0.353978,0.151637,0.000000,0.000000,0.010884,0.053632,-0.131204,0.179545,0.109014,0.459642,0.705890,0.629347,0.643003,0.000000,0.635652,0.000000,0.456947
52,-0.144967,-0.129904,-0.023202,0.644902,0.183193,0.433363,0.217326,0.000000,0.000000,0.050604,0.070077,-0.040520,0.349929,0.026814,0.282012,0.769393,0.754656,0.271710,0.000000,0.756370,0.000000,0.498593
86,-0.018742,0.321193,-0.109421,0.627360,0.718000,0.275155,1.000000,0.413985,0.037928,0.435690,0.204473,-0.082044,0.314343,-0.065344,0.342256,0.675884,0.667775,1.000000,0.000000,0.022837,0.000000,0.142951
94,-0.121749,0.002839,-0.060083,0.460106,0.472680,0.532505,0.702617,0.005527,0.000000,0.002650,0.012236,0.101154,0.028718,-0.125755,0.448924,0.485400,0.528477,0.952254,0.000000,0.000000,0.000000,0.172542
49,-0.111211,-0.148389,-0.050572,0.613370,0.208756,0.423634,0.014227,0.104593,0.000000,0.039947,0.027547,0.058603,-0.125592,-0.004888,0.396701,0.393893,0.525230,0.444392,0.000000,0.000000,0.000000,0.156103
